dataset,angle_deg,contrast_delta_n,thickness_um,affine_rmse,affine_scale,affine_offset
SiC_10deg,10.0,0.05,3.68,0.005889875543781081,0.9808440492441116,-0.07793504204601971
SiC_10deg,10.0,0.05,3.7,0.0058759677279026454,0.9825406404925793,-0.07838710873694368
SiC_10deg,10.0,0.05,3.7199999999999998,0.005869725595178998,0.9855621884034558,-0.07917100334925468
SiC_10deg,10.0,0.05,3.74,0.005874805700419663,0.9889727963702728,-0.08004429590381625
SiC_10deg,10.0,0.05,3.76,0.005893163617325711,0.9919923316684424,-0.08080616141870733
SiC_10deg,10.0,0.05,3.7800000000000002,0.005924165209819341,0.9942304170199873,-0.08135797125396584
SiC_10deg,10.0,0.05,3.8,0.005964516352485789,0.9957757117364505,-0.08172615813782466
SiC_10deg,10.0,0.05,3.8200000000000003,0.006009101879597342,0.9970955827941534,-0.08203577310827256
SiC_10deg,10.0,0.05,3.84,0.006052392950863976,0.9987807690950044,-0.08244383360536257
SiC_10deg,10.0,0.05,3.86,0.006089860226785974,1.001238623789492,-0.08305942474527875
SiC_10deg,10.0,0.05,3.88,0.006118914946040384,1.0044615160881998,-0.08388338935949477
SiC_10deg,10.0,0.05,3.9,0.006139144921084217,1.007971038068999,-0.08479364403489537
SiC_10deg,10.0,0.05,3.92,0.006151851692299531,1.0109771731715356,-0.08558622316727373
SiC_10deg,10.0,0.05,3.94,0.006159093416053938,1.0127056893544428,-0.08605996669463883
SiC_10deg,10.0,0.05,3.96,0.0061626104589469375,1.0127596602286417,-0.0861101996314535
SiC_10deg,10.0,0.05,3.98,0.006163084883452757,1.0113441221910728,-0.08578717391167519
SiC_10deg,10.0,0.05,4.0,0.006160044122863878,1.0092421017533115,-0.08529027778644904
SiC_10deg,10.0,0.05,4.02,0.006152393763011497,1.0075598474144642,-0.0849024877638214
SiC_10deg,10.0,0.05,4.04,0.006139271963825486,1.0073669255338216,-0.08489746895024348
SiC_10deg,10.0,0.05,4.0600000000000005,0.006120839854852941,1.0093759022795956,-0.08545676656540702
SiC_10deg,10.0,0.05,4.08,0.006098726320184092,1.0137544429262166,-0.08662120124755804
SiC_10deg,10.0,0.05,4.1,0.006075985092417056,1.02010065530582,-0.08828456724651908
SiC_10deg,10.0,0.05,4.12,0.006056525910428599,1.0275741832314471,-0.09022777322788403
SiC_10deg,10.0,0.05,4.140000000000001,0.006044097128047779,1.0351509819016202,-0.09218511146721763
SiC_10deg,10.0,0.05,4.16,0.006041080278263699,1.041937367949064,-0.09392586584371494
SiC_10deg,10.0,0.05,4.18,0.006047543276325047,1.047441731939457,-0.09532478259074116
SiC_10deg,10.0,0.05,4.2,0.006061006637267238,1.0516933328875266,-0.09639265194243825
SiC_10deg,10.0,0.05,4.22,0.006077096508071214,1.0551471290264247,-0.09725120897958131
SiC_10deg,10.0,0.05,4.24,0.006090834028036998,1.0584082146430882,-0.09806119270760981
SiC_10deg,10.0,0.05,4.26,0.006098037323419753,1.0618947697949965,-0.0989345319509841
SiC_10deg,10.0,0.05,4.28,0.006096334827989994,1.065587465861397,-0.09986907045275834
SiC_10deg,10.0,0.05,4.3,0.0060855021537229445,1.068979382325488,-0.10073536752200518
SiC_10deg,10.0,0.05,4.32,0.006067078464209177,1.0712619921545197,-0.10132474041547324
SiC_10deg,10.0,0.05,4.34,0.006043441829552851,1.0716807394283747,-0.10144132008119941
SiC_10deg,10.0,0.05,4.36,0.006016724822861929,1.0699028948301579,-0.10099740958199985
SiC_10deg,10.0,0.05,4.38,0.005988045312628354,1.066218343770598,-0.10006571953109895
SiC_10deg,10.0,0.05,4.4,0.005957388816934305,1.061476004483626,-0.0988632375593408
SiC_10deg,10.0,0.05,4.42,0.0059241426026308205,1.0567988653403537,-0.09767776654263861
SiC_10deg,10.0,0.05,4.4399999999999995,0.005887973810613576,1.0532194118795923,-0.09677376249573122
SiC_10deg,10.0,0.05,4.46,0.005849650125358519,1.0513795425486785,-0.0963147777255935
SiC_10deg,10.0,0.05,4.48,0.005811494258558267,1.0513768093555127,-0.0963237587876655
SiC_10deg,10.0,0.05,4.5,0.005777303652237856,1.052774511908567,-0.09668581282589918
SiC_10deg,10.0,0.05,4.52,0.005751689511374244,1.054755302929526,-0.09718820968671837
SiC_10deg,10.0,0.05,4.54,0.0057389381477924726,1.0563752027136306,-0.09758642025348856
SiC_10deg,10.0,0.05,4.5600000000000005,0.005741708673168042,1.0568499097072699,-0.09767844775144657
SiC_10deg,10.0,0.05,4.58,0.005760062359895398,1.0557828543161294,-0.09736388246678365
SiC_10deg,10.0,0.05,4.6,0.005791281331887374,1.053249862610067,-0.09666557575258411
SiC_10deg,10.0,0.05,4.62,0.0058306002738797765,1.0497053395342952,-0.09570489887654955
SiC_10deg,10.0,0.05,4.640000000000001,0.005872534581885936,1.0457514675501896,-0.09464146907586612
SiC_10deg,10.0,0.05,4.66,0.005912247180181741,1.0418716773105674,-0.09360369956363321
SiC_10deg,10.0,0.05,4.68,0.005946472595312512,1.0382410517825638,-0.09263941009762015
SiC_10deg,10.0,0.05,4.7,0.005973778558469988,1.0346903073309275,-0.09170632984939847
SiC_10deg,10.0,0.05,4.72,0.005994209868463295,1.0308365571146174,-0.09070587168706931
SiC_10deg,10.0,0.05,4.74,0.00600854885195274,1.0263243116401957,-0.08954552374295534
SiC_10deg,10.0,0.05,4.76,0.006017532160894854,1.0210678946340677,-0.08820170327664358
SiC_10deg,10.0,0.05,4.78,0.006021356717946414,1.0153808786589331,-0.08675347024637745
SiC_10deg,10.0,0.05,4.8,0.0060196608208319515,1.0099323727841734,-0.08537149225250146
SiC_10deg,10.0,0.05,4.82,0.00601193697500817,1.00555546161975,-0.08426873759733185
SiC_10deg,10.0,0.05,4.84,0.005998152977327392,1.0029951637433572,-0.08363544700525695
SiC_10deg,10.0,0.05,4.86,0.005979312825704856,1.0026904333533702,-0.08358283651256533
SiC_10deg,10.0,0.05,4.88,0.00595774899078956,1.0046515563445977,-0.08411145076515365
SiC_10deg,10.0,0.05,4.9,0.0059370226808773225,1.0084550562713934,-0.08510995136675653
SiC_10deg,10.0,0.05,4.92,0.005921388003057946,1.0133511591459012,-0.08638309777893738
SiC_10deg,10.0,0.05,4.9399999999999995,0.005914881816746062,1.0184589913122153,-0.08770248165629459
SiC_10deg,10.0,0.05,4.96,0.005920258650227055,1.0230015868380977,-0.08886753957374924
SiC_10deg,10.0,0.05,4.98,0.005938138423193344,1.0265097965748078,-0.08975839215859938
SiC_10deg,10.0,0.05,5.0,0.0059667379495457135,1.0289205710695,-0.09036114913936741
SiC_10deg,10.0,0.05,5.02,0.006002337623300066,1.0305274915221114,-0.09075478370219886
SiC_10deg,10.0,0.05,5.04,0.006040298228273026,1.0318019261921803,-0.0910644178938195
SiC_10deg,10.0,0.05,5.0600000000000005,0.006076211493385472,1.033160044559921,-0.09140060392901828
SiC_10deg,10.0,0.05,5.08,0.00610677026642102,1.0347740169907083,-0.0918101312236404
SiC_10deg,10.0,0.05,5.1,0.006130121811581855,1.0365073386917103,-0.09225907473435203
SiC_10deg,10.0,0.05,5.12,0.006145686017382063,1.0380048368673578,-0.09265598764024348
SiC_10deg,10.0,0.05,5.140000000000001,0.006153598388547786,1.0389032903350663,-0.09290641532881085
SiC_10deg,10.0,0.05,5.16,0.006154052034667913,1.0390700501711465,-0.09297476453269848
SiC_10deg,10.0,0.05,5.18,0.0061468353101252066,1.038755431651106,-0.09292395109616604
SiC_10deg,10.0,0.05,5.2,0.006131261344246582,1.0385822659452026,-0.09291294915569587
SiC_10deg,10.0,0.05,5.220000000000001,0.006106495678708415,1.0393765729916367,-0.09315319457456854
SiC_10deg,10.0,0.05,5.24,0.0060721159092072385,1.0419152449777502,-0.09384343145302802
SiC_10deg,10.0,0.05,5.26,0.006028670477601211,1.0466887411447698,-0.09510836777999583
SiC_10deg,10.0,0.05,5.28,0.005978034105216563,1.0537524645534786,-0.09696026092647747
SiC_10deg,10.0,0.05,5.300000000000001,0.00592341897512027,1.0627013321571415,-0.09929243550930238
SiC_10deg,10.0,0.05,5.32,0.005868961187189911,1.0727702521285616,-0.10190547966054933
SiC_10deg,10.0,0.05,5.34,0.005818892095765427,1.0830374779063074,-0.10456014257227521
SiC_10deg,10.0,0.05,5.359999999999999,0.005776461243479538,1.0926787703889738,-0.10704337294380796
SiC_10deg,10.0,0.05,5.38,0.005742959225450019,1.1011921867438519,-0.1092266251304078
SiC_10deg,10.0,0.05,5.4,0.005717255523543027,1.108507928486491,-0.11109419407619797
SiC_10deg,10.0,0.05,5.42,0.005696099789411962,1.1149339730824759,-0.1127288221426519
SiC_10deg,10.0,0.05,5.4399999999999995,0.005675095195459485,1.1209568856995737,-0.11425969087785284
SiC_10deg,10.0,0.05,5.46,0.005649960809413294,1.1269815560218959,-0.11579460498568984
SiC_10deg,10.0,0.05,5.48,0.005617629583627325,1.133119131381279,-0.11736474894935309
SiC_10deg,10.0,0.05,5.5,0.005576861818472761,1.139110815429168,-0.11890473974608726
SiC_10deg,10.0,0.05,5.52,0.0055282652403317355,1.1444195287358403,-0.12027624431958063
SiC_10deg,10.0,0.05,5.54,0.00547381638405461,1.1484509462597787,-0.12132518186049648
SiC_10deg,10.0,0.05,5.5600000000000005,0.005416147528730674,1.1508044166070959,-0.12194675125927834
SiC_10deg,10.0,0.05,5.58,0.005357956580586296,1.1514343378053291,-0.12212736380099537
SiC_10deg,10.0,0.05,5.6,0.005301841722786779,1.1506438131162533,-0.12194321650791931
SiC_10deg,10.0,0.05,5.62,0.005250646063590544,1.1489157499414089,-0.12151679514257512
SiC_10deg,10.0,0.05,5.640000000000001,0.0052081244076037665,1.1466602162978192,-0.12095167003015896
SiC_10deg,10.0,0.05,5.66,0.005179554355622877,1.1439809812077821,-0.1202722248603722
SiC_10deg,10.0,0.05,5.68,0.005171869768674718,1.1405413513372453,-0.11938908811716127
SiC_10deg,10.0,0.05,5.7,0.0051929916848440965,1.135568510070303,-0.11810045542146974
SiC_10deg,10.0,0.05,5.720000000000001,0.005250282123524853,1.1279975597223162,-0.11612962376679387
SiC_10deg,10.0,0.05,5.74,0.005348459116904773,1.1167229068343523,-0.1131903168658799
SiC_10deg,10.0,0.05,5.76,0.005487739952510496,1.1008920691477164,-0.1090629022798424
SiC_10deg,10.0,0.05,5.78,0.0056630794348773075,1.0801543337477397,-0.10365873007739225
SiC_10deg,10.0,0.05,5.800000000000001,0.00586491074116026,1.0547840091489893,-0.09705177076149583
SiC_10deg,10.0,0.05,5.82,0.006081034162853514,1.025645021327668,-0.08946899538459821
SiC_10deg,10.0,0.05,5.84,0.006298803837858142,0.9940306790150433,-0.0812483847665588
SiC_10deg,10.0,0.05,5.859999999999999,0.0065068316769995495,0.9614598904518976,-0.07278575378434263
SiC_10deg,10.0,0.05,5.88,0.00669586183215996,0.9295114824476153,-0.06449161946307626
SiC_10deg,10.0,0.05,5.9,0.006858893281210141,0.8997373508061408,-0.05676867202402682
SiC_10deg,10.0,0.05,5.92,0.006990834730099708,0.8736427579831444,-0.050006783150860705
SiC_10deg,10.0,0.05,5.9399999999999995,0.007087974810890449,0.8526882572326562,-0.044583701941431145
SiC_10deg,10.0,0.05,5.96,0.007147449008453897,0.8382667200635642,-0.040859326429095726
SiC_10deg,10.0,0.05,5.98,0.007166782454021991,0.8316351689804053,-0.039158234908488264
SiC_10deg,10.0,0.05,6.0,0.007143534883213691,0.8338137700243521,-0.039743631631994424
SiC_10deg,10.0,0.05,6.02,0.007075071557196664,0.8454810448718755,-0.042790215420066106
SiC_10deg,10.0,0.05,6.04,0.006958503591461326,0.8668879044091997,-0.04836184293292244
SiC_10deg,10.0,0.05,6.0600000000000005,0.006790852311889264,0.8977959101513547,-0.05639543516032924
SiC_10deg,10.0,0.05,6.08,0.006569478515657764,0.9374360020288175,-0.06669021609775079
SiC_10deg,10.0,0.05,6.1,0.0062927764665127554,0.9844910085037518,-0.0789032030168638
SiC_10deg,10.0,0.05,6.12,0.005961071565300662,1.0371209260690102,-0.09255590682691685
SiC_10deg,10.0,0.05,6.140000000000001,0.005577602962239469,1.093057291274207,-0.10705906238877468
SiC_10deg,10.0,0.05,6.16,0.005149466138194142,1.149777484489084,-0.12175814301959006
SiC_10deg,10.0,0.05,6.18,0.004688497790942035,1.2047318009272725,-0.13599251653432115
SiC_10deg,10.0,0.05,6.2,0.004212329340222703,1.2555570874418414,-0.14915096930796787
SiC_10deg,10.0,0.05,6.220000000000001,0.003746099099603909,1.300203220928467,-0.1607044132637591
SiC_10deg,10.0,0.05,6.24,0.003325133872537201,1.3369399543953409,-0.17020735608740248
SiC_10deg,10.0,0.05,6.26,0.0029970410392375847,1.3642834499812526,-0.1772783913287712
SiC_10deg,10.0,0.05,6.28,0.002816544673356074,1.380939380981037,-0.18158491697477627
SiC_10deg,10.0,0.05,6.300000000000001,0.0028238146877260463,1.3858623143447506,-0.18285802546698038
SiC_10deg,10.0,0.05,6.32,0.0030166814260705705,1.378468242486972,-0.18094721446960502
SiC_10deg,10.0,0.05,6.34,0.0033505042187142696,1.3589348851781018,-0.1758980613263724
SiC_10deg,10.0,0.05,6.359999999999999,0.003765922077520548,1.3284398316132395,-0.16801406221010995
SiC_10deg,10.0,0.05,6.38,0.004211372833264331,1.289181673185598,-0.15786248894813273
SiC_10deg,10.0,0.05,6.4,0.004649735311885504,1.2441229487979417,-0.14620829717829625
SiC_10deg,10.0,0.05,6.42,0.005057188998379737,1.1965311456326757,-0.1338956774485099
SiC_10deg,10.0,0.05,6.4399999999999995,0.005420333519646568,1.1494828255058633,-0.12171988875741109
SiC_10deg,10.0,0.05,6.46,0.005733358831738104,1.1054862247042119,-0.110329585907056
SiC_10deg,10.0,0.05,6.48,0.005995591655955583,1.0662977526094681,-0.10017923143980136
SiC_10deg,10.0,0.05,6.5,0.006209491097156547,1.032922818917507,-0.09152919910085736
SiC_10deg,10.0,0.05,6.52,0.0063791201160431615,1.005743474084103,-0.08447874022804638
SiC_10deg,10.0,0.05,6.54,0.006509071839257622,0.9847056231808952,-0.07901442518663075
SiC_10deg,10.0,0.05,6.5600000000000005,0.006603793879363041,0.9695079816697596,-0.07505907026542798
SiC_10deg,10.0,0.05,6.58,0.006667244606046708,0.9597486945161672,-0.07250970184839846
SiC_10deg,10.0,0.05,6.6,0.006702820515845088,0.9550012545960987,-0.07125718187697935
SiC_10deg,10.0,0.05,6.62,0.006713494730185788,0.9548123841578584,-0.07118558331683428
SiC_10deg,10.0,0.05,6.640000000000001,0.006702094763630248,0.958640203117706,-0.07215607021921006
SiC_10deg,10.0,0.05,6.66,0.006671626812493259,0.9657738920428777,-0.073985971787043
SiC_10deg,10.0,0.05,6.68,0.006625533506550224,0.975287005922154,-0.07643656991181817
SiC_10deg,10.0,0.05,6.7,0.00656776578961657,0.9860697501338951,-0.07922133923641453
SiC_10deg,10.0,0.05,6.720000000000001,0.006502578129241051,0.996959242201394,-0.08203957288810022
SiC_10deg,10.0,0.05,6.74,0.0064340403548870835,1.0069449982055434,-0.08462951837617885
SiC_10deg,10.0,0.05,6.76,0.006365390584850994,1.015384075434257,-0.08682407215024145
SiC_10deg,10.0,0.05,6.78,0.006298468425474093,1.0221410780913853,-0.08858709444158755
SiC_10deg,10.0,0.05,6.800000000000001,0.0062334758574074545,1.0275913621769668,-0.090014368180528
SiC_10deg,10.0,0.05,6.82,0.006169182653820553,1.0324831634717762,-0.09129805846607544
SiC_10deg,10.0,0.05,6.84,0.006103499468558829,1.037711805709439,-0.09266839427715085
SiC_10deg,10.0,0.05,6.859999999999999,0.006034207348148566,1.0440843582135193,-0.0943328415000588
SiC_10deg,10.0,0.05,6.88,0.005959617078205355,1.0521410598274417,-0.09642994481792892
SiC_10deg,10.0,0.05,6.9,0.0058790011639617825,1.062068918344898,-0.09900703207888172
SiC_10deg,10.0,0.05,6.92,0.005792729700525037,1.0737127324889237,-0.10202316260920014
SiC_10deg,10.0,0.05,6.9399999999999995,0.005702117099292651,1.0866661296255111,-0.10537281374302145
SiC_10deg,10.0,0.05,6.96,0.00560905617649366,1.1004076890028462,-0.10892123404728495
SiC_10deg,10.0,0.05,6.98,0.005515585272872349,1.1144345212127469,-0.11253908510893595
SiC_10deg,10.0,0.05,7.0,0.00542357639825608,1.1283446275139315,-0.1161237278974245
SiC_10deg,10.0,0.05,7.0200000000000005,0.0053347014243443755,1.1418376743568368,-0.11959928002040095
SiC_10deg,10.0,0.05,7.04,0.005250710699855857,1.1546392750073329,-0.12289678656291729
SiC_10deg,10.0,0.05,7.0600000000000005,0.005173887049373946,1.166391436241972,-0.1259255950334201
SiC_10deg,10.0,0.05,7.08,0.00510740170793052,1.1765727152479863,-0.12855243140998096
SiC_10deg,10.0,0.05,7.1,0.005055273278235599,1.1845047805327928,-0.130602886768817
SiC_10deg,10.0,0.05,7.12,0.005021756252493921,1.1894681540834229,-0.13189123348136636
SiC_10deg,10.0,0.05,7.14,0.005010250850080576,1.1908999195421839,-0.13227154653766637
SiC_10deg,10.0,0.05,7.16,0.005022131417641318,1.1886004663746523,-0.1316912676384131
SiC_10deg,10.0,0.05,7.18,0.005056040194268591,1.1828601822539688,-0.13022414841546337
SiC_10deg,10.0,0.05,7.2,0.005108022882812545,1.1744454515180343,-0.128066841700423
SiC_10deg,10.0,0.05,7.22,0.005172460981036411,1.1644443620038913,-0.1254991883093671
SiC_10deg,10.0,0.05,7.24,0.005243379291864324,1.1540307414488817,-0.12282332065454307
SiC_10deg,10.0,0.05,7.26,0.00531561927667641,1.1442289557660152,-0.12030289785986686
SiC_10deg,10.0,0.05,7.28,0.005385547569444572,1.1357470082576355,-0.11811996797129526
SiC_10deg,10.0,0.05,7.3,0.005451220616290746,1.1289109229623158,-0.11635802858412471
SiC_10deg,10.0,0.05,7.32,0.0055121032224660195,1.12369992099151,-0.11501118821295296
SiC_10deg,10.0,0.05,7.34,0.005568518795193765,1.119857786522216,-0.11401306556627902
SiC_10deg,10.0,0.05,7.36,0.005621033248254406,1.1170397545365727,-0.11327487638659725
SiC_10deg,10.0,0.05,7.38,0.005669967802138853,1.1149456878594795,-0.11271992286596982
SiC_10deg,10.0,0.05,7.4,0.005715187950019144,1.1133941802883478,-0.11230270816866686
SiC_10deg,10.0,0.05,7.42,0.005756215565708927,1.112313428870896,-0.1120064163505733
SiC_10deg,10.0,0.05,7.44,0.005792583894473842,1.1116591350584302,-0.1118214412686195
SiC_10deg,10.0,0.05,7.46,0.005824256965080397,1.1113027906852322,-0.111716234911569
SiC_10deg,10.0,0.05,7.48,0.005851910275861788,1.1109494637689827,-0.11161582172909316
SiC_10deg,10.0,0.05,7.5,0.00587692368354383,1.1101349536684972,-0.1114009155230204
SiC_10deg,10.0,0.05,7.5200000000000005,0.005901047347102693,1.108320730853322,-0.11093241820200718
SiC_10deg,10.0,0.05,7.54,0.0059258354661261255,1.1050618967052397,-0.11009489499682935
SiC_10deg,10.0,0.05,7.5600000000000005,0.005952056462244983,1.1001852814863522,-0.10884274804545649
SiC_10deg,10.0,0.05,7.58,0.005979322786671868,1.0939018280489603,-0.10722944020623146
SiC_10deg,10.0,0.05,7.6000000000000005,0.00600609947684839,1.0868014180107402,-0.1054063185731846
SiC_10deg,10.0,0.05,7.62,0.006030081685339553,1.0797292973366466,-0.1035907795587912
SiC_10deg,10.0,0.05,7.64,0.006048777959318239,1.0735920884163943,-0.10201616669230192
SiC_10deg,10.0,0.05,7.66,0.0060600831798347365,1.0691618931751468,-0.10088112800537719
SiC_10deg,10.0,0.05,7.68,0.0060626751226756075,1.0669354807433646,-0.10031320523343715
SiC_10deg,10.0,0.05,7.7,0.006056160911072827,1.067077576065393,-0.10035419602804152
SiC_10deg,10.0,0.05,7.72,0.006040978670002515,1.0694497340990434,-0.10096769551585731
SiC_10deg,10.0,0.05,7.74,0.006018111935241729,1.0737057393619929,-0.1020638827811251
SiC_10deg,10.0,0.05,7.76,0.0059887125982829295,1.0794197028180055,-0.10353276919066681
SiC_10deg,10.0,0.05,7.78,0.005953757357791111,1.0862040008909024,-0.10527477340463626
SiC_10deg,10.0,0.05,7.8,0.005913865383208341,1.0937759990139957,-0.10721795917623524
SiC_10deg,10.0,0.05,7.82,0.0058693586697685565,1.1019502637646643,-0.10931589618530245
SiC_10deg,10.0,0.05,7.84,0.005820553915159458,1.1105636558749934,-0.11152808027179618
SiC_10deg,10.0,0.05,7.86,0.005768172039075688,1.119371522782165,-0.11379284833738267
SiC_10deg,10.0,0.05,7.88,0.005713685289461168,1.1279693020753707,-0.11600688724217835
SiC_10deg,10.0,0.05,7.9,0.00565942104508736,1.1357872004509433,-0.11802370096047009
SiC_10deg,10.0,0.05,7.92,0.00560831214959073,1.1421776705447344,-0.11967615409564511
SiC_10deg,10.0,0.05,7.94,0.0055633156629058085,1.1465752488628893,-0.1208178092279005
SiC_10deg,10.0,0.05,7.96,0.005526678813841641,1.1486714822536548,-0.12136823790573169
SiC_10deg,10.0,0.05,7.98,0.00549933738733006,1.1485331112919714,-0.12134370768804378
SiC_10deg,10.0,0.05,8.0,0.0054807059486951075,1.146611240628502,-0.12085969552300045
SiC_10deg,10.0,0.15,3.0,0.00837717506463657,0.24607389857935366,0.11244658264005067
SiC_10deg,10.0,0.15,3.02,0.008425784270528498,0.23523142639101097,0.11529707800710806
SiC_10deg,10.0,0.15,3.04,0.008467512916402733,0.22543411039625466,0.11787108680643534
SiC_10deg,10.0,0.15,3.06,0.008498960058558989,0.21800151150917674,0.11982381948787103
SiC_10deg,10.0,0.15,3.08,0.00851828126560463,0.2137727767334217,0.12093653607638194
SiC_10deg,10.0,0.15,3.1,0.00852482947663487,0.21303721881790685,0.1211338923757244
SiC_10deg,10.0,0.15,3.12,0.008518791121070532,0.21556022416727752,0.12047673013221442
SiC_10deg,10.0,0.15,3.14,0.008500980032094416,0.22069811513405,0.11913219858716398
SiC_10deg,10.0,0.15,3.16,0.008472736515818318,0.22761237208062657,0.11731844999164
SiC_10deg,10.0,0.15,3.18,0.008435811280662774,0.23553104603620337,0.11523715765500037
SiC_10deg,10.0,0.15,3.2,0.008392201223560151,0.24393717436627194,0.11302474881535363
SiC_10deg,10.0,0.15,3.22,0.008344022099723888,0.25259354414022667,0.11074581401302792
SiC_10deg,10.0,0.15,3.24,0.008293515725447932,0.26141897789913454,0.10842491324997691
SiC_10deg,10.0,0.15,3.26,0.008243195520093612,0.27030403401243136,0.10609412692380675
SiC_10deg,10.0,0.15,3.2800000000000002,0.008196020145280173,0.27895339443711753,0.10383370190828324
SiC_10deg,10.0,0.15,3.3,0.008155402706743498,0.28681500606506055,0.10179007656735545
SiC_10deg,10.0,0.15,3.32,0.0081248423557822,0.2931393505831621,0.10015991960761438
SiC_10deg,10.0,0.15,3.34,0.008107084026678844,0.29718773436118523,0.09913536011050489
SiC_10deg,10.0,0.15,3.36,0.008103032937391674,0.29853983820609215,0.09882366958232616
SiC_10deg,10.0,0.15,3.38,0.008111009378589508,0.2973558980480971,0.09917936932681268
SiC_10deg,10.0,0.15,3.4,0.008126914975164948,0.29442465384774097,0.09999270621411273
SiC_10deg,10.0,0.15,3.42,0.008145325330246136,0.2909439081816796,0.10094785641154275
SiC_10deg,10.0,0.15,3.44,0.008160911240507052,0.288149407126466,0.10172014796305803
SiC_10deg,10.0,0.15,3.46,0.008169523038591392,0.28697142280638865,0.10206539151513948
SiC_10deg,10.0,0.15,3.48,0.008168686686000438,0.2878311850659104,0.10187238283583967
SiC_10deg,10.0,0.15,3.5,0.008157637443620792,0.2906001743960069,0.10117305302736536
SiC_10deg,10.0,0.15,3.52,0.00813708504312616,0.2947094318559253,0.10011398293652965
SiC_10deg,10.0,0.15,3.54,0.008108797588240433,0.29938410860902115,0.09889581611969242
SiC_10deg,10.0,0.15,3.56,0.00807505048345668,0.30393612846611945,0.0976977684107196
SiC_10deg,10.0,0.15,3.58,0.00803808188233877,0.30799332143519664,0.09661841550931115
SiC_10deg,10.0,0.15,3.6,0.007999778407631178,0.3115559549739066,0.09566083376764946
SiC_10deg,10.0,0.15,3.62,0.007961725670629053,0.3148711760848578,0.09476466744450582
SiC_10deg,10.0,0.15,3.64,0.007925553291578982,0.3182145214980752,0.09386228597694546
SiC_10deg,10.0,0.15,3.66,0.007893360959340004,0.32168532741296774,0.09293150688676612
SiC_10deg,10.0,0.15,3.68,0.007867989325913137,0.32508045635438715,0.09202814727481995
SiC_10deg,10.0,0.15,3.7,0.007852930715964124,0.3278727100392892,0.09129141319230906
SiC_10deg,10.0,0.15,3.7199999999999998,0.007851735464318046,0.32930875211204186,0.09091816313138029
SiC_10deg,10.0,0.15,3.74,0.007866940400308258,0.3286277420995969,0.09110577104740256
SiC_10deg,10.0,0.15,3.76,0.00789887467545674,0.32535231504522655,0.09197636154515135
SiC_10deg,10.0,0.15,3.7800000000000002,0.007944991653441516,0.3195322243621925,0.09351375314040318
SiC_10deg,10.0,0.15,3.8,0.008000251371241399,0.311802308368655,0.09554908757080922
SiC_10deg,10.0,0.15,3.8200000000000003,0.008058452828778073,0.3032065649010151,0.09780738952491937
SiC_10deg,10.0,0.15,3.84,0.008113810723115017,0.2948799977392363,0.09999083451869897
SiC_10deg,10.0,0.15,3.86,0.008162050487996033,0.28774465525407966,0.10185787869601146
SiC_10deg,10.0,0.15,3.88,0.008200764196442823,0.282328172701981,0.10327022112661828
SiC_10deg,10.0,0.15,3.9,0.008229206926810445,0.27872833570811834,0.10420176514138806
SiC_10deg,10.0,0.15,3.92,0.008247835966194779,0.2766988128309638,0.1047162602760273
SiC_10deg,10.0,0.15,3.94,0.008257805424752478,0.2758174584770305,0.1049236991063855
SiC_10deg,10.0,0.15,3.96,0.00826052596108532,0.27568323095044267,0.10492934865443063
SiC_10deg,10.0,0.15,3.98,0.008257362204727732,0.2760672252628049,0.1047945642977678
SiC_10deg,10.0,0.15,4.0,0.00824952331647622,0.2769533977706918,0.1045260243540591
SiC_10deg,10.0,0.15,4.02,0.008238149064671886,0.2784604080619556,0.10409570580492898
SiC_10deg,10.0,0.15,4.04,0.00822452214924536,0.2806958017690133,0.10347847333187538
SiC_10deg,10.0,0.15,4.0600000000000005,0.008210297059155918,0.28361072174692914,0.10268966303261066
SiC_10deg,10.0,0.15,4.08,0.008197630713183825,0.2869036770111882,0.10181000242176537
SiC_10deg,10.0,0.15,4.1,0.008189101377955924,0.29000266701181143,0.10099012236266705
SiC_10deg,10.0,0.15,4.12,0.008187317572414036,0.2921502622591783,0.10042816609454877
SiC_10deg,10.0,0.15,4.140000000000001,0.008194212489296707,0.2926032590973045,0.10031750506268579
SiC_10deg,10.0,0.15,4.16,0.008210232365344423,0.2909077614092261,0.10077493640590306
SiC_10deg,10.0,0.15,4.18,0.00823384021014356,0.28713559276370293,0.10177929063124706
SiC_10deg,10.0,0.15,4.2,0.008261706127839713,0.2819434248449337,0.10315658805528359
SiC_10deg,10.0,0.15,4.22,0.00828955437889405,0.2764018742221734,0.10462523772800338
SiC_10deg,10.0,0.15,4.24,0.00831321711420613,0.2716808045576452,0.10587845963481612
SiC_10deg,10.0,0.15,4.26,0.008329407439284358,0.2687416857450005,0.10666445681850897
SiC_10deg,10.0,0.15,4.28,0.00833603371399172,0.26814015854183654,0.10683757277478731
SiC_10deg,10.0,0.15,4.3,0.008332173756596754,0.2699620087343674,0.10637465313736374
SiC_10deg,10.0,0.15,4.32,0.008317898064686734,0.2738776347054277,0.1053607405406166
SiC_10deg,10.0,0.15,4.34,0.008294041989077142,0.2792955652069712,0.10394926795042232
SiC_10deg,10.0,0.15,4.36,0.00826194254545123,0.28557778963204605,0.10230635228890245
SiC_10deg,10.0,0.15,4.38,0.00822316474095893,0.2922408052168552,0.10055876155891824
SiC_10deg,10.0,0.15,4.4,0.008179303790663724,0.29905435041994005,0.09876826161047457
